record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-079-00664,2026-05-04,project-14,cloud-run,asia-south1,prod,security,latency,63.728,8.26,0.408,241.15,91.026,1
finops-budget-079-00665,2026-05-05,project-17,cloud-run,us-central1,sandbox,platform,reliability,30.265,19.431,0.746,99.387,96.536,1
finops-budget-079-00666,2026-05-06,project-20,gke,asia-south1,dev,data,cost,49.565,4.598,0.694,131.102,71.485,1
finops-budget-079-00667,2026-05-07,project-08,gke,us-east1,dev,finops,security,70.635,6.608,0.239,286.655,90.31,1
finops-budget-079-00668,2026-05-08,project-24,pubsub,global,sandbox,mlops,cost,44.082,9.574,0.352,110.14,66.15,0
finops-budget-079-00669,2026-05-09,project-10,bigquery,europe-west1,dev,data,latency,66.002,8.857,0.439,0.0,59.132,1
finops-budget-079-00670,2026-05-10,project-05,gke,global,prod,data,quality,77.758,11.34,0.436,104.704,84.205,1
finops-budget-079-00671,2026-05-11,project-11,vertex-ai,us-east1,staging,security,latency,69.815,5.247,0.685,141.144,81.237,1
finops-budget-079-00672,2026-05-12,project-22,vertex-ai,asia-south1,dev,mlops,latency,43.355,8.53,0.276,56.417,52.965,0
finops-budget-079-00673,2026-05-13,project-02,cloud-sql,us-east1,prod,platform,quality,50.887,5.688,0.59,206.436,81.838,1
finops-budget-079-00674,2026-05-14,project-06,cloud-sql,asia-south1,prod,finops,security,53.202,3.166,0.66,140.605,69.613,1
finops-budget-079-00675,2026-05-15,project-05,pubsub,us-east1,staging,mlops,quality,40.705,13.214,0.507,68.625,72.832,1
finops-budget-079-00676,2026-05-16,project-18,gke,us-central1,dev,platform,cost,28.278,21.301,0.466,200.051,100,1
finops-budget-079-00677,2026-05-17,project-12,gke,us-central1,prod,mlops,cost,65.748,8.848,0.857,207.413,100,1
finops-budget-079-00678,2026-05-18,project-17,cloud-sql,us-east1,prod,finops,latency,70.263,4.915,0.445,0.0,51.635,0
finops-budget-079-00679,2026-05-19,project-07,bigquery,asia-south1,dev,platform,security,23.012,6.834,0.441,121.498,57.154,0
finops-budget-079-00680,2026-05-20,project-02,vertex-ai,us-central1,prod,finops,quality,37.29,21.347,0.299,121.063,90.981,1
finops-budget-079-00681,2026-05-21,project-23,cloud-sql,europe-west1,sandbox,platform,quality,42.055,12.273,0.651,110.348,82.234,1
finops-budget-079-00682,2026-05-22,project-03,vertex-ai,europe-west1,sandbox,data,latency,29.148,10.842,0.762,172.505,87.327,1
finops-budget-079-00683,2026-05-23,project-24,cloud-run,global,prod,finops,latency,67.15,7.649,0.648,206.0,94.072,1
finops-budget-079-00684,2026-05-24,project-07,vertex-ai,us-east1,prod,data,security,94.832,8.975,0.519,116.872,89.342,1
finops-budget-079-00685,2026-05-25,project-21,bigquery,us-east1,prod,finops,latency,51.834,7.99,0.471,99.91,67.84,0
finops-budget-079-00686,2026-05-26,project-06,bigquery,europe-west1,prod,platform,quality,53.354,17.659,0.573,192.04,100,1
finops-budget-079-00687,2026-05-27,project-05,gke,asia-south1,staging,platform,reliability,5.219,25.998,0.751,139.337,100,1
finops-budget-079-00688,2026-05-28,project-09,gke,us-central1,staging,finops,cost,70.06,21.748,0.56,110.767,100,1
finops-budget-079-00689,2026-05-29,project-04,pubsub,global,staging,backend,latency,45.052,11.206,0.938,39.46,80.5,1
finops-budget-079-00690,2026-05-30,project-24,bigquery,asia-south1,prod,backend,security,42.85,6.006,0.436,208.528,74.682,1
finops-budget-079-00691,2026-05-31,project-14,pubsub,asia-south1,prod,security,reliability,85.625,8.435,0.653,125.201,90.764,1
finops-budget-079-00692,2026-06-01,project-09,cloud-sql,asia-south1,sandbox,mlops,reliability,26.184,5.265,0.595,107.358,57.931,0
finops-budget-079-00693,2026-06-02,project-16,pubsub,global,prod,finops,cost,67.39,7.099,0.523,86.721,71.103,1
finops-budget-079-00694,2026-06-03,project-05,bigquery,us-east1,staging,finops,latency,56.406,10.405,0.734,113.363,86.243,1
finops-budget-079-00695,2026-06-04,project-11,compute,global,prod,security,reliability,71.146,7.49,0.438,107.168,73.336,1
finops-budget-079-00696,2026-06-05,project-18,cloud-run,asia-south1,dev,finops,security,54.01,13.453,0.835,4.76,80.213,1
finops-budget-079-00697,2026-06-06,project-06,gke,asia-south1,prod,finops,cost,90.032,10.686,0.64,98.066,93.146,1
finops-budget-079-00698,2026-06-07,project-14,cloud-sql,asia-south1,dev,data,reliability,17.193,9.24,0.296,56.024,46.108,0
finops-budget-079-00699,2026-06-08,project-16,pubsub,europe-west1,sandbox,security,cost,79.29,13.318,0.637,204.871,100,1
finops-budget-079-00700,2026-06-09,project-23,gke,asia-south1,prod,platform,cost,44.742,21.292,0.464,115.484,98.422,1
finops-budget-079-00701,2026-06-10,project-09,bigquery,us-east1,sandbox,mlops,quality,27.231,3.127,0.834,0.0,46.017,0
finops-budget-079-00702,2026-06-11,project-16,gke,us-east1,prod,security,latency,72.661,9.158,0.788,66.359,84.057,1
finops-budget-079-00703,2026-06-12,project-05,gke,global,sandbox,security,cost,34.399,7.998,0.758,121.09,74.891,1
finops-budget-079-00704,2026-06-13,project-03,compute,us-east1,dev,finops,security,33.768,9.954,0.549,148.181,75.87,1
finops-budget-079-00705,2026-06-14,project-12,bigquery,asia-south1,dev,platform,reliability,34.35,8.019,0.547,186.397,77.061,1
finops-budget-079-00706,2026-06-15,project-06,compute,europe-west1,prod,backend,reliability,69.808,4.861,0.501,174.768,78.797,1
finops-budget-079-00707,2026-06-16,project-22,cloud-run,global,prod,mlops,latency,69.295,6.408,0.558,158.901,81.908,1
finops-budget-079-00708,2026-06-17,project-01,cloud-sql,asia-south1,prod,backend,reliability,64.142,5.908,0.541,102.505,70.119,1
finops-budget-079-00709,2026-06-18,project-02,cloud-run,us-east1,prod,mlops,quality,66.611,5.675,0.648,126.33,77.659,1
finops-budget-079-00710,2026-06-19,project-08,vertex-ai,global,prod,finops,quality,67.397,11.657,0.495,179.214,94.249,1
finops-budget-079-00711,2026-06-20,project-14,vertex-ai,europe-west1,sandbox,backend,latency,37.269,4.134,0.634,108.765,60.742,0
finops-budget-079-00712,2026-06-21,project-09,compute,us-east1,dev,mlops,latency,35.737,24.611,0.54,230.564,100,1
finops-budget-079-00713,2026-06-22,project-02,cloud-sql,europe-west1,prod,security,reliability,45.16,23.386,0.533,105.755,100,1
finops-budget-079-00714,2026-06-23,project-03,vertex-ai,global,dev,mlops,quality,44.509,10.343,0.857,93.72,83.374,1
finops-budget-079-00715,2026-06-24,project-04,pubsub,asia-south1,prod,backend,quality,36.645,6.091,0.714,97.445,66.239,0
finops-budget-079-00716,2026-06-25,project-16,cloud-run,global,dev,backend,reliability,41.332,10.199,0.757,27.698,68.798,1
finops-budget-079-00717,2026-06-26,project-11,vertex-ai,asia-south1,staging,platform,cost,8.43,11.343,0.645,265.482,90.709,1
finops-budget-079-00718,2026-06-27,project-21,cloud-run,europe-west1,staging,mlops,security,45.416,21.219,0.619,117.205,100,1
finops-budget-079-00719,2026-06-28,project-08,cloud-run,global,staging,finops,latency,24.8,10.663,0.43,85.93,61.142,1
finops-budget-079-00720,2026-06-29,project-07,vertex-ai,global,sandbox,security,quality,43.523,5.775,0.399,69.351,52.787,0
finops-budget-079-00721,2026-01-01,project-17,gke,us-east1,sandbox,finops,reliability,81.57,19.15,0.482,206.253,100,1
finops-budget-079-00722,2026-01-02,project-23,compute,global,sandbox,finops,quality,69.899,17.476,0.593,214.413,100,1
finops-budget-079-00723,2026-01-03,project-22,compute,us-east1,sandbox,backend,reliability,43.722,13.234,0.336,129.946,76.892,1
finops-budget-079-00724,2026-01-04,project-23,compute,asia-south1,prod,backend,cost,65.306,9.455,0.7,110.217,85.492,1
finops-budget-079-00725,2026-01-05,project-19,vertex-ai,global,dev,data,reliability,60.97,8.166,0.472,95.52,70.844,0
finops-budget-079-00726,2026-01-06,project-11,cloud-sql,us-central1,prod,backend,cost,58.569,8.275,0.682,48.382,70.733,1
finops-budget-079-00727,2026-01-07,project-03,compute,us-east1,prod,security,security,58.605,5.258,0.978,164.482,90.997,1
finops-budget-079-00728,2026-01-08,project-18,cloud-run,us-east1,sandbox,platform,cost,82.17,8.456,0.759,200.388,100,1
finops-budget-079-00729,2026-01-09,project-22,bigquery,global,sandbox,mlops,reliability,57.298,19.252,0.528,198.051,100,1
finops-budget-079-00730,2026-01-10,project-19,cloud-sql,us-central1,prod,security,security,66.531,5.801,0.473,142.297,74.128,1
finops-budget-079-00731,2026-01-11,project-15,compute,europe-west1,dev,data,reliability,77.293,7.384,0.186,133.59,70.274,1
finops-budget-079-00732,2026-01-12,project-10,gke,us-east1,dev,data,latency,59.951,14.313,0.526,134.759,92.442,1
finops-budget-079-00733,2026-01-13,project-18,cloud-sql,global,staging,finops,latency,24.411,8.062,0.592,190.262,75.822,1
finops-budget-079-00734,2026-01-14,project-08,gke,us-central1,prod,platform,quality,79.338,20.074,0.505,66.819,100,1
finops-budget-079-00735,2026-01-15,project-08,pubsub,asia-south1,sandbox,mlops,cost,39.724,9.2,1.025,282.668,100,1
finops-budget-079-00736,2026-01-16,project-17,compute,europe-west1,dev,security,security,59.859,14.943,0.395,126.158,88.041,1
finops-budget-079-00737,2026-01-17,project-13,vertex-ai,asia-south1,sandbox,backend,quality,33.314,11.877,0.724,112.651,81.141,1
finops-budget-079-00738,2026-01-18,project-10,cloud-run,global,prod,data,cost,85.382,10.815,0.504,161.41,96.298,1
finops-budget-079-00739,2026-01-19,project-12,pubsub,us-central1,prod,finops,quality,50.138,4.484,0.722,90.102,66.421,0
finops-budget-079-00740,2026-01-20,project-22,pubsub,global,sandbox,mlops,reliability,43.216,13.901,0.552,88.826,79.835,1
finops-budget-079-00741,2026-01-21,project-10,cloud-run,asia-south1,sandbox,backend,reliability,33.792,5.915,0.62,127.122,65.867,1
finops-budget-079-00742,2026-01-22,project-21,bigquery,global,dev,data,security,47.343,8.017,0.701,176.956,85.617,1
finops-budget-079-00743,2026-01-23,project-22,vertex-ai,us-central1,dev,platform,quality,47.671,9.26,0.597,95.164,73.065,1
finops-budget-079-00744,2026-01-24,project-18,compute,europe-west1,staging,security,latency,50.243,13.537,0.247,167.424,82.232,1
finops-budget-079-00745,2026-01-25,project-16,gke,europe-west1,dev,mlops,latency,44.995,13.127,0.429,119.279,78.788,1
finops-budget-079-00746,2026-01-26,project-17,compute,europe-west1,sandbox,mlops,quality,28.679,12.788,0.558,79.884,71.056,0
finops-budget-079-00747,2026-01-27,project-04,vertex-ai,europe-west1,dev,security,quality,47.689,7.513,0.54,159.018,76.312,0
finops-budget-079-00748,2026-01-28,project-07,cloud-run,us-east1,staging,security,security,60.936,15.087,0.523,121.507,92.555,1
finops-budget-079-00749,2026-01-29,project-11,compute,asia-south1,prod,security,cost,61.01,9.331,0.657,121.465,83.834,1
finops-budget-079-00750,2026-01-30,project-10,bigquery,us-central1,staging,security,cost,58.073,11.09,0.317,89.61,70.365,1
finops-budget-079-00751,2026-01-31,project-15,pubsub,asia-south1,dev,security,security,37.284,11.693,0.553,129.447,78.566,1
finops-budget-079-00752,2026-02-01,project-10,cloud-sql,europe-west1,sandbox,finops,reliability,39.128,14.448,0.212,175.264,80.386,1
finops-budget-079-00753,2026-02-02,project-07,cloud-sql,asia-south1,prod,data,latency,47.892,7.705,0.824,120.332,81.129,1
finops-budget-079-00754,2026-02-03,project-01,gke,global,prod,mlops,cost,47.376,15.323,0.477,113.845,85.633,1
finops-budget-079-00755,2026-02-04,project-21,bigquery,europe-west1,prod,mlops,security,85.337,13.64,0.571,83.202,93.813,1
finops-budget-079-00756,2026-02-05,project-24,bigquery,europe-west1,prod,backend,security,52.236,8.444,0.758,102.994,79.535,1
finops-budget-079-00757,2026-02-06,project-17,cloud-sql,global,dev,mlops,security,35.78,7.024,0.539,48.667,54.875,0
finops-budget-079-00758,2026-02-07,project-23,cloud-sql,europe-west1,dev,platform,quality,40.578,15.397,0.365,122.403,80.754,1
finops-budget-079-00759,2026-02-08,project-15,bigquery,us-central1,sandbox,platform,security,32.6,5.914,0.632,121.024,64.979,1
finops-budget-079-00760,2026-02-09,project-20,cloud-sql,europe-west1,staging,backend,latency,41.281,9.405,0.617,50.879,65.408,1
finops-budget-079-00761,2026-02-10,project-23,bigquery,asia-south1,sandbox,data,latency,45.511,7.973,0.507,64.247,61.647,0
finops-budget-079-00762,2026-02-11,project-23,cloud-sql,us-east1,prod,mlops,latency,55.848,13.536,0.51,154.234,91.473,1
finops-budget-079-00763,2026-02-12,project-15,bigquery,asia-south1,dev,finops,security,47.744,6.403,0.415,177.49,72.06,1
finops-budget-079-00764,2026-02-13,project-08,gke,us-east1,dev,finops,quality,43.206,17.672,0.473,43.707,79.286,1
finops-budget-079-00765,2026-02-14,project-15,vertex-ai,us-east1,staging,backend,latency,51.877,7.442,0.793,134.598,82.905,1
finops-budget-079-00766,2026-02-15,project-01,pubsub,us-central1,staging,data,security,23.159,18.833,0.534,143.836,91.715,1
finops-budget-079-00767,2026-02-16,project-24,bigquery,europe-west1,prod,backend,security,82.124,11.293,0.475,167.719,96.178,1
finops-budget-079-00768,2026-02-17,project-22,pubsub,us-central1,prod,backend,quality,54.01,8.203,0.603,91.026,72.423,1
finops-budget-079-00769,2026-02-18,project-02,vertex-ai,global,sandbox,platform,reliability,65.96,16.484,0.384,138.459,95.181,1
finops-budget-079-00770,2026-02-19,project-09,cloud-sql,us-east1,sandbox,backend,cost,31.999,8.174,0.578,190.278,78.251,1
finops-budget-079-00771,2026-02-20,project-12,pubsub,europe-west1,staging,backend,reliability,42.906,5.489,0.183,70.638,44.531,0
finops-budget-079-00772,2026-02-21,project-24,bigquery,asia-south1,prod,finops,reliability,56.133,9.879,0.557,200.412,91.419,1
finops-budget-079-00773,2026-02-22,project-10,cloud-sql,europe-west1,prod,backend,cost,62.43,7.134,0.361,131.938,70.372,0
finops-budget-079-00774,2026-02-23,project-18,cloud-run,global,sandbox,mlops,cost,56.738,9.873,0.307,105.591,69.039,1
finops-budget-079-00775,2026-02-24,project-05,vertex-ai,europe-west1,dev,data,quality,57.609,11.936,0.56,117.564,84.759,1
finops-budget-079-00776,2026-02-25,project-12,cloud-sql,europe-west1,staging,mlops,cost,64.215,6.865,0.957,142.172,92.722,1
finops-budget-079-00777,2026-02-26,project-24,pubsub,us-east1,sandbox,finops,reliability,68.491,13.183,0.478,140.05,91.886,1
finops-budget-079-00778,2026-02-27,project-23,vertex-ai,us-east1,staging,backend,reliability,52.386,16.536,0.968,31.657,95.416,1
finops-budget-079-00779,2026-02-28,project-14,cloud-sql,asia-south1,dev,security,cost,64.177,11.644,0.735,86.465,87.966,1
finops-budget-079-00780,2026-03-01,project-16,pubsub,asia-south1,staging,platform,quality,65.599,6.297,0.529,66.281,65.834,1
finops-budget-079-00781,2026-03-02,project-03,vertex-ai,asia-south1,dev,mlops,latency,64.944,13.188,0.537,41.621,78.367,1
finops-budget-079-00782,2026-03-03,project-22,cloud-run,us-central1,staging,security,reliability,36.659,8.677,0.551,62.244,61.439,0
finops-budget-079-00783,2026-03-04,project-24,compute,us-central1,prod,finops,reliability,69.117,3.257,0.614,119.436,70.698,1
finops-budget-079-00784,2026-03-05,project-03,bigquery,europe-west1,prod,security,security,62.097,9.848,0.547,252.123,100,1
finops-budget-079-00785,2026-03-06,project-04,bigquery,asia-south1,dev,security,latency,22.423,11.781,0.511,4.64,53.899,0
finops-budget-079-00786,2026-03-07,project-23,cloud-sql,us-east1,sandbox,finops,security,44.341,3.213,0.42,13.912,39.745,0
finops-budget-079-00787,2026-03-08,project-14,bigquery,europe-west1,prod,data,security,100.115,17.457,0.572,163.35,100,1
finops-budget-079-00788,2026-03-09,project-21,cloud-run,us-east1,staging,data,reliability,74.095,7.019,0.878,21.285,76.145,0
finops-budget-079-00789,2026-03-10,project-13,compute,asia-south1,sandbox,platform,reliability,76.784,25.08,0.554,99.834,100,1
finops-budget-079-00790,2026-03-11,project-13,compute,us-central1,prod,mlops,quality,66.833,4.505,0.242,208.213,72.738,1
finops-budget-079-00791,2026-03-12,project-20,vertex-ai,asia-south1,sandbox,mlops,reliability,52.289,2.395,0.428,93.048,52.439,0
finops-budget-079-00792,2026-03-13,project-13,pubsub,us-east1,dev,mlops,reliability,68.889,4.416,0.278,122.269,61.976,0
finops-budget-079-00793,2026-03-14,project-06,cloud-run,asia-south1,prod,mlops,security,64.25,6.521,0.302,199.439,77.358,1
finops-budget-079-00794,2026-03-15,project-24,cloud-sql,asia-south1,prod,finops,security,81.983,6.81,0.408,228.963,92.254,1
finops-budget-079-00795,2026-03-16,project-03,gke,asia-south1,dev,data,reliability,69.324,15.866,0.205,91.099,81.744,1
finops-budget-079-00796,2026-03-17,project-17,cloud-sql,us-central1,prod,platform,latency,63.198,15.849,0.299,46.974,76.416,1
finops-budget-079-00797,2026-03-18,project-08,bigquery,global,sandbox,finops,security,82.024,5.923,0.733,209.324,98.71,1
finops-budget-079-00798,2026-03-19,project-09,compute,us-central1,dev,data,cost,53.33,6.674,0.199,190.142,68.932,1
finops-budget-079-00799,2026-03-20,project-19,cloud-run,global,dev,backend,quality,62.524,31.143,0.653,139.279,100,1
finops-budget-079-00800,2026-03-21,project-23,cloud-sql,global,prod,security,security,52.027,7.253,0.692,150.908,81.361,1
finops-budget-079-00801,2026-03-22,project-07,gke,europe-west1,prod,data,quality,43.641,5.415,0.757,157.214,77.331,0
finops-budget-079-00802,2026-03-23,project-24,bigquery,asia-south1,prod,security,cost,14.984,14.182,0.681,49.918,69.45,1
finops-budget-079-00803,2026-03-24,project-21,bigquery,us-central1,prod,security,security,76.735,10.68,0.131,72.329,66.91,0
finops-budget-079-00804,2026-03-25,project-04,bigquery,europe-west1,prod,backend,cost,69.882,8.943,0.439,101.205,75.45,1
finops-budget-079-00805,2026-03-26,project-12,compute,europe-west1,prod,data,security,56.351,8.107,0.534,89.564,70.391,1
finops-budget-079-00806,2026-03-27,project-24,bigquery,asia-south1,prod,mlops,latency,44.73,6.372,0.207,183.603,64.544,1
finops-budget-079-00807,2026-03-28,project-24,bigquery,global,prod,finops,cost,43.722,9.417,0.662,104.896,75.743,1
finops-budget-079-00808,2026-03-29,project-05,cloud-sql,global,staging,finops,reliability,46.572,12.957,0.522,132.697,84.155,1
finops-budget-079-00809,2026-03-30,project-24,vertex-ai,us-central1,prod,backend,quality,84.88,4.753,0.802,123.359,86.858,1
finops-budget-079-00810,2026-03-31,project-18,cloud-sql,global,dev,data,quality,90.334,2.225,0.442,143.204,73.162,1
finops-budget-079-00811,2026-04-01,project-13,bigquery,global,prod,backend,reliability,44.083,15.633,0.405,61.666,75.074,1
finops-budget-079-00812,2026-04-02,project-24,pubsub,us-east1,dev,mlops,latency,11.483,10.333,0.657,173.011,76.355,1
finops-budget-079-00813,2026-04-03,project-15,cloud-sql,global,staging,platform,cost,55.124,7.658,0.631,192.525,87.324,1
finops-budget-079-00814,2026-04-04,project-06,compute,us-east1,dev,finops,cost,62.185,11.516,0.745,120.449,92.276,1
finops-budget-079-00815,2026-04-05,project-24,compute,us-central1,dev,platform,cost,37.206,5.757,0.425,109.184,57.253,1
finops-budget-079-00816,2026-04-06,project-18,gke,europe-west1,prod,mlops,cost,49.003,11.359,0.379,99.127,71.376,1
finops-budget-079-00817,2026-04-07,project-03,bigquery,europe-west1,staging,platform,latency,72.546,6.829,0.56,31.595,65.533,1
finops-budget-079-00818,2026-04-08,project-07,cloud-sql,us-central1,prod,backend,reliability,51.806,6.667,0.624,145.278,76.715,1
finops-budget-079-00819,2026-04-09,project-05,compute,global,sandbox,mlops,quality,19.894,9.501,0.429,86.612,56.778,0
finops-budget-079-00820,2026-04-10,project-02,bigquery,us-central1,dev,backend,security,48.889,5.632,0.534,96.763,63.054,1
finops-budget-079-00821,2026-04-11,project-24,bigquery,asia-south1,sandbox,security,latency,32.983,17.443,0.399,116.517,83.201,1
finops-budget-079-00822,2026-04-12,project-05,compute,global,staging,data,security,56.792,5.366,0.469,192.682,76.912,1
finops-budget-079-00823,2026-04-13,project-01,gke,us-east1,sandbox,mlops,latency,72.946,11.725,0.558,106.164,87.902,1
finops-budget-079-00824,2026-04-14,project-06,cloud-run,us-east1,dev,security,latency,13.197,3.17,0.673,134.725,55.218,0
finops-budget-079-00825,2026-04-15,project-01,cloud-run,europe-west1,staging,data,reliability,33.563,8.417,0.621,130.691,72.181,1
finops-budget-079-00826,2026-04-16,project-21,bigquery,global,dev,data,latency,54.623,4.246,0.203,135.521,55.894,1
finops-budget-079-00827,2026-04-17,project-09,pubsub,us-central1,prod,security,reliability,69.823,13.557,0.666,73.448,90.092,1
finops-budget-079-00828,2026-04-18,project-12,gke,us-east1,prod,mlops,quality,89.385,10.852,0.669,30.142,84.417,1
finops-budget-079-00829,2026-04-19,project-02,bigquery,asia-south1,dev,platform,cost,39.672,14.001,0.329,104.438,73.3,1
finops-budget-079-00830,2026-04-20,project-24,vertex-ai,us-east1,sandbox,data,cost,52.214,6.454,0.298,94.124,57.491,0
finops-budget-079-00831,2026-04-21,project-13,cloud-run,us-central1,staging,platform,cost,3.977,31.793,0.64,104.381,100,1
finops-budget-079-00832,2026-04-22,project-04,compute,us-east1,prod,finops,reliability,63.622,6.414,0.801,183.351,92.007,1
finops-budget-079-00833,2026-04-23,project-20,bigquery,europe-west1,dev,platform,security,32.449,24.325,0.608,68.579,99.397,1
finops-budget-079-00834,2026-04-24,project-12,cloud-sql,europe-west1,dev,data,security,37.203,10.463,0.597,137.383,78.365,1
finops-budget-079-00835,2026-04-25,project-10,bigquery,global,dev,backend,security,43.765,17.878,0.81,155.844,100,1
finops-budget-079-00836,2026-04-26,project-13,bigquery,asia-south1,prod,finops,latency,98.632,9.649,0.707,0.0,81.781,1
finops-budget-079-00837,2026-04-27,project-15,compute,global,dev,finops,cost,40.723,22.546,0.673,71.699,100,1
finops-budget-079-00838,2026-04-28,project-16,vertex-ai,europe-west1,dev,backend,quality,47.284,12.224,0.47,135.718,81.314,1
finops-budget-079-00839,2026-04-29,project-13,gke,us-central1,prod,backend,cost,69.732,15.076,0.532,156.226,100,1
finops-budget-079-00840,2026-04-30,project-12,cloud-run,us-central1,sandbox,security,latency,62.917,12.031,0.599,74.67,81.948,1
finops-budget-079-00841,2026-05-01,project-24,cloud-run,global,prod,platform,reliability,72.781,8.477,0.27,154.685,77.261,0
finops-budget-079-00842,2026-05-02,project-10,vertex-ai,asia-south1,dev,data,reliability,32.924,7.055,0.392,70.355,51.965,0
finops-budget-079-00843,2026-05-03,project-09,bigquery,global,prod,platform,latency,63.216,4.855,0.563,112.353,69.544,1
finops-budget-079-00844,2026-05-04,project-19,pubsub,global,prod,finops,security,49.006,8.215,0.662,232.903,93.455,1
finops-budget-079-00845,2026-05-05,project-02,cloud-run,global,prod,security,latency,53.701,6.542,0.446,140.523,70.163,1
finops-budget-079-00846,2026-05-06,project-05,vertex-ai,us-central1,staging,security,reliability,60.642,4.384,0.667,110.39,70.898,1
finops-budget-079-00847,2026-05-07,project-10,vertex-ai,asia-south1,dev,security,reliability,48.471,8.585,0.907,117.6,85.892,1
finops-budget-079-00848,2026-05-08,project-22,cloud-sql,asia-south1,staging,finops,latency,71.836,15.148,0.705,64.248,94.532,1
finops-budget-079-00849,2026-05-09,project-15,cloud-run,asia-south1,prod,finops,reliability,79.934,7.102,0.359,1.539,57.338,0
finops-budget-079-00850,2026-05-10,project-11,cloud-run,europe-west1,sandbox,mlops,latency,63.12,21.683,0.499,142.597,100,1
finops-budget-079-00851,2026-05-11,project-22,cloud-sql,europe-west1,staging,platform,reliability,65.129,12.94,0.589,105.477,88.986,1
finops-budget-079-00852,2026-05-12,project-19,gke,global,prod,security,quality,41.765,20.236,0.56,0.0,81.435,1
finops-budget-079-00853,2026-05-13,project-02,gke,us-east1,dev,security,reliability,54.82,14.875,0.423,206.115,98.759,1
finops-budget-079-00854,2026-05-14,project-18,bigquery,europe-west1,prod,finops,cost,57.385,2.227,0.755,187.026,78.981,1
finops-budget-079-00855,2026-05-15,project-02,bigquery,global,prod,finops,cost,72.676,7.976,0.46,67.277,69.958,0
finops-budget-079-00856,2026-05-16,project-15,cloud-run,asia-south1,sandbox,backend,latency,49.669,3.824,0.692,158.619,73.659,1
finops-budget-079-00857,2026-05-17,project-21,pubsub,europe-west1,prod,data,latency,74.676,7.986,0.848,243.429,100,1
finops-budget-079-00858,2026-05-18,project-20,gke,us-central1,staging,mlops,quality,56.799,11.846,0.356,173.116,85.226,1
finops-budget-079-00859,2026-05-19,project-13,pubsub,europe-west1,dev,security,quality,22.056,9.028,0.412,136.52,63.114,0
finops-budget-079-00860,2026-05-20,project-20,cloud-sql,us-east1,prod,security,latency,58.03,6.935,0.544,138.537,75.735,0
finops-budget-079-00861,2026-05-21,project-01,vertex-ai,global,sandbox,backend,quality,22.395,9.41,0.235,116.568,55.019,0
finops-budget-079-00862,2026-05-22,project-19,cloud-run,us-central1,dev,backend,security,35.959,9.908,0.585,116.757,73.206,1
finops-budget-079-00863,2026-05-23,project-08,vertex-ai,us-central1,prod,platform,reliability,76.945,9.65,0.773,151.14,98.544,1
finops-budget-079-00864,2026-05-24,project-12,compute,us-east1,dev,security,latency,70.512,6.478,0.549,198.414,87.945,1
finops-budget-079-00865,2026-05-25,project-03,gke,europe-west1,prod,backend,security,61.889,17.375,0.343,124.132,92.31,1
finops-budget-079-00866,2026-05-26,project-06,cloud-run,asia-south1,staging,backend,quality,27.362,8.006,0.506,82.815,58.045,0
finops-budget-079-00867,2026-05-27,project-17,bigquery,asia-south1,sandbox,finops,security,52.334,6.601,0.414,72.984,58.853,0
finops-budget-079-00868,2026-05-28,project-22,compute,europe-west1,prod,data,security,81.338,6.849,0.512,96.592,76.456,1
finops-budget-079-00869,2026-05-29,project-22,compute,us-east1,dev,platform,security,57.971,15.62,0.729,163.414,100,1
finops-budget-079-00870,2026-05-30,project-20,compute,europe-west1,staging,platform,quality,49.69,5.379,0.515,123.356,65.957,0
finops-budget-079-00871,2026-05-31,project-03,bigquery,europe-west1,prod,mlops,reliability,70.083,8.284,0.478,118.414,77.857,1
finops-budget-079-00872,2026-06-01,project-09,vertex-ai,europe-west1,prod,backend,latency,75.244,10.385,0.656,182.66,100,1
finops-budget-079-00873,2026-06-02,project-14,vertex-ai,asia-south1,staging,mlops,security,51.082,7.485,0.541,58.762,62.848,0
finops-budget-079-00874,2026-06-03,project-07,compute,global,dev,finops,reliability,34.716,4.916,0.555,199.816,72.186,1
finops-budget-079-00875,2026-06-04,project-08,bigquery,europe-west1,prod,data,security,68.801,7.954,0.672,12.274,67.95,0
finops-budget-079-00876,2026-06-05,project-14,pubsub,global,prod,mlops,latency,33.522,9.195,0.931,41.246,71.788,1
finops-budget-079-00877,2026-06-06,project-22,vertex-ai,europe-west1,staging,security,quality,17.583,4.87,0.826,137.996,66.552,0
finops-budget-079-00878,2026-06-07,project-06,compute,us-east1,prod,security,quality,62.16,13.22,0.707,171.715,100,1
finops-budget-079-00879,2026-06-08,project-09,cloud-sql,europe-west1,prod,finops,cost,42.585,11.269,0.532,86.978,72.503,1
finops-budget-079-00880,2026-06-09,project-23,cloud-sql,europe-west1,dev,platform,latency,26.941,22.673,0.633,207.22,100,1
finops-budget-079-00881,2026-06-10,project-19,cloud-sql,europe-west1,sandbox,platform,latency,26.397,6.733,0.664,177.054,74.01,0
finops-budget-079-00882,2026-06-11,project-03,compute,asia-south1,staging,backend,security,48.165,10.97,0.398,203.026,85.992,1
finops-budget-079-00883,2026-06-12,project-16,bigquery,asia-south1,staging,finops,cost,49.79,23.646,0.624,75.649,100,1
finops-budget-079-00884,2026-06-13,project-12,gke,us-east1,sandbox,backend,reliability,29.701,8.147,0.627,164.654,75.362,0
