record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-089-00665,2026-05-05,project-07,bigquery,global,dev,finops,cost,51.222,12.431,0.471,48.424,70.48,1
finops-budget-089-00666,2026-05-06,project-22,compute,europe-west1,prod,finops,cost,54.324,6.26,0.589,155.57,76.922,1
finops-budget-089-00667,2026-05-07,project-02,gke,europe-west1,dev,data,security,29.956,13.853,0.556,98.443,76.625,1
finops-budget-089-00668,2026-05-08,project-06,compute,us-central1,prod,platform,quality,106.161,5.229,0.55,171.756,93.655,1
finops-budget-089-00669,2026-05-09,project-10,pubsub,asia-south1,staging,backend,reliability,24.313,4.382,0.534,265.02,76.073,1
finops-budget-089-00670,2026-05-10,project-03,cloud-run,asia-south1,staging,security,security,47.227,9.37,0.514,181.046,82.785,1
finops-budget-089-00671,2026-05-11,project-16,vertex-ai,asia-south1,prod,mlops,security,62.667,8.929,0.695,130.247,86.087,1
finops-budget-089-00672,2026-05-12,project-06,cloud-sql,europe-west1,sandbox,backend,security,57.931,2.981,0.426,194.111,70.449,1
finops-budget-089-00673,2026-05-13,project-15,vertex-ai,us-east1,staging,mlops,reliability,53.231,6.672,0.843,117.876,80.894,1
finops-budget-089-00674,2026-05-14,project-16,vertex-ai,us-central1,staging,data,quality,55.223,4.189,0.689,227.133,86.341,1
finops-budget-089-00675,2026-05-15,project-03,compute,us-central1,staging,mlops,quality,18.797,11.434,0.61,224.367,87.328,1
finops-budget-089-00676,2026-05-16,project-19,pubsub,us-central1,sandbox,data,security,39.37,6.189,0.36,159.6,64.096,1
finops-budget-089-00677,2026-05-17,project-08,bigquery,europe-west1,prod,finops,security,40.352,22.326,0.549,91.65,98.798,1
finops-budget-089-00678,2026-05-18,project-18,cloud-run,global,dev,backend,reliability,29.726,13.702,0.591,18.93,65.821,1
finops-budget-089-00679,2026-05-19,project-20,gke,europe-west1,prod,finops,quality,54.553,14.463,0.289,60.396,71.763,1
finops-budget-089-00680,2026-05-20,project-05,cloud-sql,asia-south1,dev,platform,security,25.798,14.298,0.495,151.985,81.881,1
finops-budget-089-00681,2026-05-21,project-12,vertex-ai,us-central1,staging,finops,reliability,58.5,23.398,0.394,103.904,100,1
finops-budget-089-00682,2026-05-22,project-24,bigquery,global,prod,backend,security,72.827,7.929,0.711,103.914,84.03,1
finops-budget-089-00683,2026-05-23,project-06,pubsub,global,staging,data,cost,33.125,10.436,0.245,102.703,59.497,0
finops-budget-089-00684,2026-05-24,project-19,cloud-run,global,dev,data,cost,61.568,17.572,0.684,122.05,100,1
finops-budget-089-00685,2026-05-25,project-12,bigquery,us-central1,prod,data,cost,95.872,10.334,0.495,88.697,87.928,1
finops-budget-089-00686,2026-05-26,project-01,gke,us-central1,prod,mlops,security,43.973,5.009,0.589,96.14,61.714,0
finops-budget-089-00687,2026-05-27,project-07,compute,global,prod,mlops,security,41.302,15.56,0.49,166.526,92.197,1
finops-budget-089-00688,2026-05-28,project-20,bigquery,global,dev,finops,security,35.539,4.731,0.698,0.0,47.908,0
finops-budget-089-00689,2026-05-29,project-21,cloud-run,global,staging,backend,security,49.142,12.746,0.383,102.116,75.237,0
finops-budget-089-00690,2026-05-30,project-05,gke,us-east1,sandbox,backend,quality,19.008,8.887,0.807,126.088,74.022,1
finops-budget-089-00691,2026-05-31,project-17,gke,europe-west1,prod,security,security,45.177,25.165,0.287,118.392,100,1
finops-budget-089-00692,2026-06-01,project-19,compute,asia-south1,prod,mlops,latency,80.731,9.364,0.217,61.908,66.728,1
finops-budget-089-00693,2026-06-02,project-01,bigquery,global,prod,backend,latency,55.444,3.339,0.685,33.518,56.059,0
finops-budget-089-00694,2026-06-03,project-15,vertex-ai,us-east1,prod,finops,security,81.453,4.446,0.0,172.912,64.099,0
finops-budget-089-00695,2026-06-04,project-12,cloud-sql,global,dev,finops,reliability,63.783,5.346,0.472,33.624,56.222,0
finops-budget-089-00696,2026-06-05,project-21,bigquery,us-central1,staging,data,reliability,59.148,15.668,0.536,59.751,84.734,1
finops-budget-089-00697,2026-06-06,project-13,cloud-run,us-east1,dev,security,quality,58.71,9.813,0.725,131.827,88.045,1
finops-budget-089-00698,2026-06-07,project-03,pubsub,europe-west1,staging,finops,security,20.831,10.543,0.573,196.16,80.553,1
finops-budget-089-00699,2026-06-08,project-08,compute,asia-south1,dev,platform,reliability,50.131,11.766,0.232,110.822,69.281,1
finops-budget-089-00700,2026-06-09,project-19,bigquery,us-central1,prod,data,security,95.708,7.733,0.625,72.347,83.967,1
finops-budget-089-00701,2026-06-10,project-19,vertex-ai,us-east1,sandbox,data,reliability,43.038,19.08,0.447,93.608,88.879,1
finops-budget-089-00702,2026-06-11,project-01,vertex-ai,global,prod,backend,quality,69.129,11.286,0.886,71.195,91.922,1
finops-budget-089-00703,2026-06-12,project-15,gke,us-east1,prod,finops,reliability,48.977,5.421,0.486,64.385,56.19,0
finops-budget-089-00704,2026-06-13,project-22,cloud-run,global,prod,data,cost,83.37,8.128,0.501,84.787,78.045,1
finops-budget-089-00705,2026-06-14,project-19,cloud-sql,us-central1,staging,mlops,quality,70.04,5.688,0.124,62.476,51.237,0
finops-budget-089-00706,2026-06-15,project-20,gke,europe-west1,sandbox,finops,latency,59.419,14.561,0.644,84.812,89.681,1
finops-budget-089-00707,2026-06-16,project-02,compute,europe-west1,prod,platform,cost,79.812,7.829,0.899,104.281,92.875,1
finops-budget-089-00708,2026-06-17,project-04,vertex-ai,us-east1,dev,mlops,cost,68.082,11.94,0.449,87.39,80.148,1
finops-budget-089-00709,2026-06-18,project-09,pubsub,europe-west1,sandbox,platform,quality,53.996,8.492,0.538,158.472,80.654,1
finops-budget-089-00710,2026-06-19,project-16,gke,global,prod,security,quality,90.336,8.231,0.373,197.501,92.68,1
finops-budget-089-00711,2026-06-20,project-10,vertex-ai,global,prod,data,quality,72.75,11.77,0.493,197.364,98.963,1
finops-budget-089-00712,2026-06-21,project-06,bigquery,us-central1,dev,data,quality,64.55,8.924,0.537,30.154,66.608,0
finops-budget-089-00713,2026-06-22,project-03,pubsub,global,prod,mlops,quality,40.019,31.098,0.69,187.404,100,1
finops-budget-089-00714,2026-06-23,project-16,cloud-run,global,prod,mlops,quality,84.374,8.151,0.593,167.876,93.787,1
finops-budget-089-00715,2026-06-24,project-02,cloud-run,global,dev,finops,latency,78.881,28.852,0.6,174.487,100,1
finops-budget-089-00716,2026-06-25,project-17,cloud-run,us-east1,sandbox,finops,latency,46.261,4.198,0.54,214.119,76.112,1
finops-budget-089-00717,2026-06-26,project-20,cloud-sql,europe-west1,prod,platform,cost,67.913,4.277,0.376,82.394,58.925,0
finops-budget-089-00718,2026-06-27,project-11,compute,us-central1,prod,backend,reliability,48.793,4.905,0.659,29.093,55.83,0
finops-budget-089-00719,2026-06-28,project-21,pubsub,asia-south1,prod,security,reliability,70.736,6.169,0.408,31.675,58.051,0
finops-budget-089-00720,2026-06-29,project-14,cloud-run,europe-west1,staging,platform,security,32.032,5.366,0.141,92.095,42.097,0
finops-budget-089-00721,2026-01-01,project-14,pubsub,global,prod,finops,reliability,41.584,5.381,0.611,164.901,72.543,1
finops-budget-089-00722,2026-01-02,project-05,pubsub,asia-south1,sandbox,data,cost,38.754,19.509,0.323,122.243,88.217,1
finops-budget-089-00723,2026-01-03,project-18,cloud-sql,europe-west1,prod,finops,reliability,60.611,6.609,0.421,106.075,66.839,0
finops-budget-089-00724,2026-01-04,project-23,cloud-sql,asia-south1,sandbox,mlops,quality,52.169,9.549,0.463,144.657,77.841,1
finops-budget-089-00725,2026-01-05,project-09,bigquery,us-east1,dev,data,quality,56.924,15.724,0.305,147.929,88.861,1
finops-budget-089-00726,2026-01-06,project-04,pubsub,global,prod,backend,reliability,98.192,7.641,0.592,29.611,77.234,1
finops-budget-089-00727,2026-01-07,project-21,cloud-run,europe-west1,sandbox,platform,latency,29.781,19.411,0.651,143.449,99.42,1
finops-budget-089-00728,2026-01-08,project-23,bigquery,us-central1,dev,finops,cost,54.874,5.349,0.64,144.48,75.157,1
finops-budget-089-00729,2026-01-09,project-14,cloud-run,asia-south1,staging,platform,reliability,43.947,3.016,0.391,174.493,61.551,0
finops-budget-089-00730,2026-01-10,project-23,cloud-sql,us-east1,prod,mlops,cost,55.15,11.36,0.462,106.203,77.467,1
finops-budget-089-00731,2026-01-11,project-20,cloud-sql,asia-south1,prod,security,latency,60.076,5.834,0.256,188.89,71.146,1
finops-budget-089-00732,2026-01-12,project-06,cloud-sql,europe-west1,sandbox,data,latency,39.459,11.547,0.346,81.804,64.793,0
finops-budget-089-00733,2026-01-13,project-12,bigquery,global,staging,mlops,quality,50.609,8.318,0.346,132.111,68.498,0
finops-budget-089-00734,2026-01-14,project-10,gke,us-east1,prod,data,latency,51.797,9.739,0.823,51.155,77.118,1
finops-budget-089-00735,2026-01-15,project-20,pubsub,asia-south1,prod,security,security,93.724,4.971,0.399,139.664,78.735,1
finops-budget-089-00736,2026-01-16,project-15,bigquery,us-central1,prod,finops,reliability,56.457,6.235,0.612,170.487,80.591,1
finops-budget-089-00737,2026-01-17,project-04,vertex-ai,europe-west1,dev,finops,latency,28.706,11.948,0.68,94.046,75.441,1
finops-budget-089-00738,2026-01-18,project-02,cloud-sql,us-central1,dev,data,cost,32.059,8.885,0.423,137.28,66.777,1
finops-budget-089-00739,2026-01-19,project-05,compute,us-central1,dev,backend,latency,14.887,3.874,0.567,217.631,65.833,0
finops-budget-089-00740,2026-01-20,project-23,bigquery,europe-west1,sandbox,backend,reliability,42.938,9.031,0.415,127.213,69.178,1
finops-budget-089-00741,2026-01-21,project-14,cloud-sql,europe-west1,prod,platform,latency,44.935,14.46,0.283,142.661,80.177,1
finops-budget-089-00742,2026-01-22,project-04,cloud-run,asia-south1,staging,mlops,security,52.668,10.508,0.871,74.844,84.352,1
finops-budget-089-00743,2026-01-23,project-06,vertex-ai,asia-south1,prod,data,quality,54.59,4.544,0.576,178.611,75.917,1
finops-budget-089-00744,2026-01-24,project-09,cloud-run,europe-west1,dev,finops,quality,30.409,8.387,0.391,108.913,59.781,0
finops-budget-089-00745,2026-01-25,project-18,pubsub,us-central1,prod,data,security,42.401,7.209,0.684,78.024,66.98,1
finops-budget-089-00746,2026-01-26,project-18,compute,us-central1,staging,finops,latency,39.841,14.112,0.242,128.691,74.11,1
finops-budget-089-00747,2026-01-27,project-05,cloud-run,europe-west1,dev,platform,reliability,28.463,12.548,0.705,123.068,81.863,1
finops-budget-089-00748,2026-01-28,project-02,compute,global,prod,finops,latency,69.253,9.976,0.572,220.303,99.663,1
finops-budget-089-00749,2026-01-29,project-13,bigquery,us-central1,staging,data,security,45.55,6.312,0.491,98.374,62.202,0
finops-budget-089-00750,2026-01-30,project-18,cloud-sql,us-east1,sandbox,security,security,39.729,10.168,0.346,207.616,80.018,1
finops-budget-089-00751,2026-01-31,project-07,gke,europe-west1,dev,mlops,latency,61.491,7.571,0.497,291.605,99.108,1
finops-budget-089-00752,2026-02-01,project-07,vertex-ai,global,dev,platform,quality,28.706,5.433,0.539,0.0,41.589,0
finops-budget-089-00753,2026-02-02,project-14,bigquery,europe-west1,prod,finops,cost,75.138,9.296,0.525,52.921,74.082,1
finops-budget-089-00754,2026-02-03,project-13,bigquery,us-east1,staging,mlops,security,39.56,24.185,0.471,131.404,100,1
finops-budget-089-00755,2026-02-04,project-19,compute,global,sandbox,platform,cost,64.702,6.005,0.645,173.364,84.515,1
finops-budget-089-00756,2026-02-05,project-24,compute,asia-south1,prod,platform,quality,66.948,6.525,0.35,47.784,57.875,0
finops-budget-089-00757,2026-02-06,project-13,compute,global,dev,backend,cost,39.74,8.165,0.571,125.869,71.302,1
finops-budget-089-00758,2026-02-07,project-23,vertex-ai,asia-south1,prod,data,cost,77.023,12.717,0.767,141.583,100,1
finops-budget-089-00759,2026-02-08,project-14,pubsub,us-east1,prod,mlops,security,57.246,5.22,0.601,147.534,74.766,1
finops-budget-089-00760,2026-02-09,project-08,bigquery,us-central1,dev,finops,cost,84.434,5.054,0.412,212.611,86.77,1
finops-budget-089-00761,2026-02-10,project-01,bigquery,europe-west1,prod,security,cost,84.596,13.209,0.695,97.37,98.954,1
finops-budget-089-00762,2026-02-11,project-02,vertex-ai,asia-south1,prod,security,security,61.129,5.092,0.581,16.074,55.956,0
finops-budget-089-00763,2026-02-12,project-19,gke,us-central1,prod,data,cost,70.056,7.258,0.643,84.817,76.329,1
finops-budget-089-00764,2026-02-13,project-13,compute,us-east1,staging,backend,latency,46.967,8.679,0.843,156.422,89.006,1
finops-budget-089-00765,2026-02-14,project-05,compute,asia-south1,prod,finops,latency,47.96,14.663,0.513,100.975,83.68,1
finops-budget-089-00766,2026-02-15,project-24,vertex-ai,global,staging,platform,security,56.984,9.284,0.782,130.771,88.048,1
finops-budget-089-00767,2026-02-16,project-21,bigquery,us-east1,staging,data,latency,42.322,15.291,0.335,104.557,77.465,1
finops-budget-089-00768,2026-02-17,project-05,compute,us-central1,prod,mlops,quality,47.28,21.058,0.598,124.931,100,1
finops-budget-089-00769,2026-02-18,project-01,cloud-run,us-east1,prod,backend,quality,71.031,5.919,0.529,98.274,71.518,1
finops-budget-089-00770,2026-02-19,project-07,cloud-sql,global,prod,security,reliability,63.507,14.012,0.067,202.502,86.799,1
finops-budget-089-00771,2026-02-20,project-14,bigquery,us-central1,dev,data,cost,70.829,3.161,0.423,21.817,50.152,0
finops-budget-089-00772,2026-02-21,project-14,vertex-ai,global,sandbox,platform,security,3.351,8.404,0.514,82.888,50.86,0
finops-budget-089-00773,2026-02-22,project-08,gke,asia-south1,dev,data,security,41.247,7.462,0.649,54.219,62.47,1
finops-budget-089-00774,2026-02-23,project-13,bigquery,global,prod,mlops,quality,72.78,12.327,0.639,45.228,83.197,1
finops-budget-089-00775,2026-02-24,project-13,vertex-ai,us-east1,prod,finops,cost,62.18,3.821,0.725,191.255,83.945,1
finops-budget-089-00776,2026-02-25,project-08,gke,europe-west1,prod,backend,quality,60.292,7.865,0.252,114.198,64.928,0
finops-budget-089-00777,2026-02-26,project-24,vertex-ai,us-central1,prod,data,security,79.542,5.649,0.695,106.709,80.907,1
finops-budget-089-00778,2026-02-27,project-13,cloud-run,asia-south1,prod,mlops,security,53.032,9.163,0.5,43.542,63.791,0
finops-budget-089-00779,2026-02-28,project-15,pubsub,us-central1,dev,backend,quality,30.022,11.787,0.196,210.751,75.605,1
finops-budget-089-00780,2026-03-01,project-02,cloud-run,us-central1,prod,mlops,reliability,57.094,9.952,0.447,188.401,86.324,1
finops-budget-089-00781,2026-03-02,project-20,bigquery,asia-south1,staging,data,quality,6.921,20.727,0.558,135.214,90.034,1
finops-budget-089-00782,2026-03-03,project-09,gke,europe-west1,staging,security,quality,30.199,3.426,0.289,129.053,47.499,0
finops-budget-089-00783,2026-03-04,project-01,vertex-ai,asia-south1,prod,platform,cost,39.162,5.212,0.396,106.105,55.202,0
finops-budget-089-00784,2026-03-05,project-10,compute,europe-west1,prod,mlops,reliability,62.579,6.956,0.411,117.428,69.643,1
finops-budget-089-00785,2026-03-06,project-24,gke,us-central1,prod,backend,cost,60.282,14.175,0.493,126.573,89.887,1
finops-budget-089-00786,2026-03-07,project-20,bigquery,us-central1,dev,platform,reliability,59.891,8.57,0.685,152.497,87.173,1
finops-budget-089-00787,2026-03-08,project-16,cloud-run,asia-south1,sandbox,backend,quality,66.817,7.992,0.366,198.919,83.853,1
finops-budget-089-00788,2026-03-09,project-16,pubsub,europe-west1,sandbox,mlops,cost,37.706,11.818,0.505,126.743,76.931,1
finops-budget-089-00789,2026-03-10,project-12,cloud-run,asia-south1,staging,platform,latency,39.127,11.145,0.504,83.585,69.529,0
finops-budget-089-00790,2026-03-11,project-19,cloud-run,asia-south1,prod,data,cost,44.423,9.606,0.934,153.948,93.103,1
finops-budget-089-00791,2026-03-12,project-21,bigquery,asia-south1,staging,security,latency,59.286,4.427,0.418,109.42,61.667,0
finops-budget-089-00792,2026-03-13,project-10,gke,europe-west1,dev,data,cost,68.094,5.189,0.296,124.081,64.396,1
finops-budget-089-00793,2026-03-14,project-18,cloud-run,europe-west1,sandbox,platform,security,33.278,7.689,0.811,61.144,66.89,0
finops-budget-089-00794,2026-03-15,project-02,compute,us-east1,dev,mlops,security,54.923,6.2,0.586,95.992,68.199,0
finops-budget-089-00795,2026-03-16,project-15,vertex-ai,us-east1,prod,data,latency,62.619,7.267,0.415,120.733,71.005,0
finops-budget-089-00796,2026-03-17,project-15,cloud-sql,global,staging,platform,latency,43.165,4.997,0.786,175.788,79.913,1
finops-budget-089-00797,2026-03-18,project-10,gke,us-central1,dev,platform,quality,50.505,11.845,0.348,149.36,79.277,1
finops-budget-089-00798,2026-03-19,project-05,cloud-run,global,prod,security,security,94.778,8.418,0.426,122.67,85.614,1
finops-budget-089-00799,2026-03-20,project-13,vertex-ai,asia-south1,prod,mlops,quality,68.904,10.518,0.698,83.544,85.272,1
finops-budget-089-00800,2026-03-21,project-17,vertex-ai,europe-west1,dev,finops,cost,21.434,8.326,0.602,158.308,71.086,1
finops-budget-089-00801,2026-03-22,project-09,vertex-ai,us-east1,sandbox,mlops,security,63.13,4.553,0.697,85.59,69.596,1
finops-budget-089-00802,2026-03-23,project-07,cloud-sql,asia-south1,dev,security,reliability,21.358,15.085,0.756,107.236,84.772,1
finops-budget-089-00803,2026-03-24,project-19,compute,global,staging,data,reliability,23.506,5.776,0.625,110.571,59.704,0
finops-budget-089-00804,2026-03-25,project-11,bigquery,global,dev,finops,latency,55.732,4.375,0.782,201.661,86.493,1
finops-budget-089-00805,2026-03-26,project-08,compute,us-central1,prod,platform,security,59.957,4.727,0.731,160.573,81.017,1
finops-budget-089-00806,2026-03-27,project-16,cloud-run,europe-west1,staging,security,quality,71.657,23.081,0.707,114.286,100,1
finops-budget-089-00807,2026-03-28,project-09,cloud-sql,us-central1,prod,finops,cost,65.344,5.712,0.527,184.189,81.504,1
finops-budget-089-00808,2026-03-29,project-24,pubsub,global,prod,platform,latency,60.799,8.781,0.364,103.642,69.623,1
finops-budget-089-00809,2026-03-30,project-03,cloud-sql,global,staging,security,latency,56.738,12.586,0.417,128.815,82.606,1
finops-budget-089-00810,2026-03-31,project-23,compute,us-central1,sandbox,finops,latency,23.359,12.364,0.622,84.045,71.052,1
finops-budget-089-00811,2026-04-01,project-16,gke,global,sandbox,security,latency,51.245,27.763,0.889,129.865,100,1
finops-budget-089-00812,2026-04-02,project-15,bigquery,europe-west1,prod,security,quality,60.351,30.486,0.465,106.131,100,1
finops-budget-089-00813,2026-04-03,project-23,gke,asia-south1,prod,security,reliability,78.282,7.427,0.479,123.311,79.476,1
finops-budget-089-00814,2026-04-04,project-06,bigquery,us-central1,prod,data,security,59.756,25.93,0.778,57.763,100,1
finops-budget-089-00815,2026-04-05,project-16,bigquery,asia-south1,prod,mlops,latency,73.068,6.426,0.517,81.635,70.568,0
finops-budget-089-00816,2026-04-06,project-04,bigquery,europe-west1,sandbox,mlops,latency,62.555,11.863,0.388,84.843,75.528,1
finops-budget-089-00817,2026-04-07,project-04,bigquery,us-east1,prod,backend,latency,52.096,7.703,0.361,105.992,64.299,0
finops-budget-089-00818,2026-04-08,project-19,cloud-sql,us-east1,sandbox,finops,cost,41.381,14.585,0.344,177.417,86.428,1
finops-budget-089-00819,2026-04-09,project-10,pubsub,us-east1,dev,mlops,latency,52.654,8.701,0.199,159.368,68.937,0
finops-budget-089-00820,2026-04-10,project-09,pubsub,europe-west1,dev,security,latency,57.814,3.245,0.229,97.75,50.077,0
finops-budget-089-00821,2026-04-11,project-12,pubsub,global,prod,mlops,quality,91.635,10.902,0.838,153.434,100,1
finops-budget-089-00822,2026-04-12,project-16,pubsub,asia-south1,prod,mlops,quality,104.575,4.568,0.764,186.923,100,1
finops-budget-089-00823,2026-04-13,project-04,gke,asia-south1,prod,backend,reliability,42.938,12.497,0.234,146.787,73.784,1
finops-budget-089-00824,2026-04-14,project-20,cloud-run,europe-west1,prod,data,security,78.966,7.289,0.573,61.48,73.667,1
finops-budget-089-00825,2026-04-15,project-06,vertex-ai,asia-south1,prod,platform,cost,76.507,9.654,0.61,111.22,86.873,1
finops-budget-089-00826,2026-04-16,project-04,gke,us-east1,staging,backend,security,65.058,5.165,0.767,150.809,83.66,1
finops-budget-089-00827,2026-04-17,project-03,gke,us-central1,prod,backend,security,65.494,4.231,0.296,148.629,64.83,0
finops-budget-089-00828,2026-04-18,project-04,bigquery,us-east1,dev,mlops,security,77.755,26.432,0.671,153.284,100,1
finops-budget-089-00829,2026-04-19,project-09,compute,us-central1,prod,platform,cost,74.131,3.766,0.634,223.232,89.478,1
finops-budget-089-00830,2026-04-20,project-24,bigquery,asia-south1,staging,mlops,cost,37.474,10.646,0.755,61.818,73.397,1
finops-budget-089-00831,2026-04-21,project-20,bigquery,us-east1,prod,data,security,66.115,4.564,0.492,57.819,59.442,1
finops-budget-089-00832,2026-04-22,project-02,compute,us-east1,staging,platform,latency,71.676,10.571,0.572,177.357,95.637,1
finops-budget-089-00833,2026-04-23,project-04,cloud-sql,us-central1,prod,finops,security,54.941,8.887,0.607,239.114,96.081,1
finops-budget-089-00834,2026-04-24,project-05,gke,europe-west1,dev,mlops,security,86.091,19.888,0.84,96.711,100,1
finops-budget-089-00835,2026-04-25,project-10,bigquery,asia-south1,prod,mlops,cost,62.836,9.655,0.37,157.971,80.508,1
finops-budget-089-00836,2026-04-26,project-10,cloud-sql,global,dev,mlops,reliability,30.262,11.878,0.436,34.464,58.593,0
finops-budget-089-00837,2026-04-27,project-21,pubsub,asia-south1,dev,data,security,59.736,8.812,0.427,138.554,76.62,1
finops-budget-089-00838,2026-04-28,project-01,pubsub,us-east1,prod,data,security,57.592,9.656,0.741,179.568,94.81,1
finops-budget-089-00839,2026-04-29,project-20,compute,asia-south1,sandbox,finops,quality,51.261,11.856,0.579,108.167,81.645,1
finops-budget-089-00840,2026-04-30,project-11,cloud-run,asia-south1,prod,data,reliability,74.13,9.955,0.573,243.728,100,1
finops-budget-089-00841,2026-05-01,project-13,compute,global,dev,finops,security,43.554,24.062,0.673,133.99,100,1
finops-budget-089-00842,2026-05-02,project-14,pubsub,europe-west1,dev,backend,security,48.319,8.216,0.895,155.763,90.123,1
finops-budget-089-00843,2026-05-03,project-04,cloud-sql,global,dev,platform,reliability,55.374,11.215,0.389,135.065,78.861,1
finops-budget-089-00844,2026-05-04,project-24,compute,us-central1,prod,finops,cost,72.605,7.529,0.697,166.948,91.721,1
finops-budget-089-00845,2026-05-05,project-15,cloud-sql,us-central1,prod,mlops,security,81.661,16.069,0.49,10.388,84.741,1
finops-budget-089-00846,2026-05-06,project-02,compute,us-central1,prod,mlops,cost,68.995,4.87,0.769,86.421,75.03,1
finops-budget-089-00847,2026-05-07,project-13,pubsub,us-central1,dev,finops,security,36.078,3.665,0.512,60.986,47.993,0
finops-budget-089-00848,2026-05-08,project-03,cloud-sql,asia-south1,prod,platform,quality,54.489,10.139,0.487,187.092,87.058,1
finops-budget-089-00849,2026-05-09,project-05,compute,us-east1,prod,security,quality,66.334,8.531,0.502,5.394,61.479,0
finops-budget-089-00850,2026-05-10,project-21,pubsub,europe-west1,sandbox,data,reliability,89.529,7.549,0.559,18.082,71.151,1
finops-budget-089-00851,2026-05-11,project-06,bigquery,us-central1,prod,data,security,78.324,20.623,0.726,65.874,100,1
finops-budget-089-00852,2026-05-12,project-22,cloud-run,global,sandbox,data,security,50.673,4.9,0.994,119.223,81.346,1
finops-budget-089-00853,2026-05-13,project-19,cloud-sql,us-east1,prod,platform,latency,58.248,8.372,0.804,174.209,93.467,1
finops-budget-089-00854,2026-05-14,project-03,pubsub,asia-south1,dev,security,security,11.103,16.324,0.596,101.596,77.651,1
finops-budget-089-00855,2026-05-15,project-24,compute,us-central1,prod,mlops,reliability,33.701,6.929,0.493,112.9,61.683,0
finops-budget-089-00856,2026-05-16,project-01,vertex-ai,us-east1,prod,backend,reliability,65.326,10.33,0.483,125.794,82.217,1
finops-budget-089-00857,2026-05-17,project-24,compute,us-central1,dev,platform,latency,53.717,8.086,0.395,41.032,57.477,0
finops-budget-089-00858,2026-05-18,project-11,cloud-run,asia-south1,dev,finops,quality,52.012,6.08,0.471,43.042,55.153,0
finops-budget-089-00859,2026-05-19,project-19,cloud-sql,us-central1,dev,platform,cost,55.761,7.271,0.772,149.802,85.348,1
finops-budget-089-00860,2026-05-20,project-16,cloud-sql,global,prod,platform,cost,61.666,20.575,0.647,117.374,100,1
finops-budget-089-00861,2026-05-21,project-11,cloud-sql,asia-south1,dev,backend,reliability,52.609,10.715,0.909,107.87,90.961,1
finops-budget-089-00862,2026-05-22,project-10,pubsub,global,sandbox,security,reliability,43.757,7.445,0.78,33.034,64.804,1
finops-budget-089-00863,2026-05-23,project-19,cloud-run,global,prod,security,security,70.809,3.996,0.91,43.007,72.229,0
finops-budget-089-00864,2026-05-24,project-06,compute,europe-west1,sandbox,platform,latency,46.675,14.721,0.726,159.333,99.331,1
finops-budget-089-00865,2026-05-25,project-03,gke,asia-south1,prod,security,security,80.306,16.293,0.1,130.561,88.664,1
finops-budget-089-00866,2026-05-26,project-20,vertex-ai,asia-south1,sandbox,finops,quality,33.643,6.524,0.321,78.246,49.644,0
finops-budget-089-00867,2026-05-27,project-19,cloud-sql,global,dev,backend,security,57.1,5.758,0.887,96.461,78.533,1
finops-budget-089-00868,2026-05-28,project-11,gke,asia-south1,prod,mlops,cost,75.817,8.959,0.53,188.793,93.523,1
finops-budget-089-00869,2026-05-29,project-21,compute,us-central1,dev,platform,reliability,49.852,9.343,0.818,237.412,100,1
finops-budget-089-00870,2026-05-30,project-21,cloud-run,asia-south1,dev,data,quality,20.106,13.515,0.469,84.61,67.326,1
finops-budget-089-00871,2026-05-31,project-03,cloud-sql,global,prod,platform,reliability,54.614,11.902,0.486,184.132,90.749,1
finops-budget-089-00872,2026-06-01,project-07,vertex-ai,us-central1,prod,backend,security,99.138,9.542,0.355,152.775,91.668,1
finops-budget-089-00873,2026-06-02,project-22,gke,us-central1,staging,backend,quality,22.974,7.81,0.729,192.085,79.792,1
finops-budget-089-00874,2026-06-03,project-09,pubsub,global,dev,mlops,cost,33.556,11.553,0.602,82.615,71.82,1
finops-budget-089-00875,2026-06-04,project-08,cloud-run,us-east1,prod,mlops,reliability,54.032,22.983,0.438,46.913,94.71,1
finops-budget-089-00876,2026-06-05,project-22,cloud-run,us-east1,sandbox,backend,latency,4.608,7.731,0.781,60.97,55.878,0
finops-budget-089-00877,2026-06-06,project-16,gke,europe-west1,prod,backend,reliability,53.782,4.983,0.405,193.03,72.776,1
finops-budget-089-00878,2026-06-07,project-03,cloud-sql,europe-west1,prod,mlops,reliability,75.763,14.631,0.327,200.202,100,1
finops-budget-089-00879,2026-06-08,project-24,pubsub,us-east1,prod,data,reliability,63.843,8.212,0.516,79.194,71.116,0
finops-budget-089-00880,2026-06-09,project-12,vertex-ai,us-east1,prod,mlops,reliability,70.218,6.691,0.543,146.083,80.497,1
finops-budget-089-00881,2026-06-10,project-02,compute,europe-west1,prod,platform,security,86.644,5.193,0.613,129.107,82.726,1
finops-budget-089-00882,2026-06-11,project-16,cloud-run,asia-south1,prod,mlops,reliability,48.27,8.928,0.708,112.664,78.937,1
finops-budget-089-00883,2026-06-12,project-10,cloud-sql,global,sandbox,backend,quality,58.905,7.255,0.474,233.258,88.152,1
finops-budget-089-00884,2026-06-13,project-01,pubsub,us-central1,prod,mlops,security,53.011,8.263,0.483,162.554,78.445,1
finops-budget-089-00885,2026-06-14,project-14,gke,asia-south1,dev,platform,security,34.357,10.237,0.303,143.769,67.483,0
